Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,-0.3693648410115938,1,2.8156566450619374,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.5859541426526597
0,-1.5661069258891576,1,-0.10463740114712775,0.4327933656785018,-0.4736736092984604,1.0060617003323709,-1.942303199253005
0,-1.5661069258891576,1,0.9712604053509487,0.4327933656785018,-0.4736736092984604,0.3985820801634061,0.5859541426526597
1,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-1.942303199253005
0,0.8273772438659699,1,-0.6425863043961662,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,0,-0.8731358343600396,1.340131927606843,-0.4736736092984604,-0.28599728418042286,0.5859541426526597
1,0.8273772438659699,0,-1.1805352076452045,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,-1.942303199253005
0,0.8273772438659699,0,0.8175607187083666,0.4327933656785018,-0.4736736092984604,-0.45764549244604463,0.5859541426526597
0,-0.3693648410115938,0,-0.181487244468419,0.4327933656785018,-0.4736736092984604,-0.22559322262067313,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,-1.942303199253005
1,-0.3693648410115938,0,-2.025883484179408,0.4327933656785018,2.0089333664952354,0.18876253192945988,-1.942303199253005
1,0.8273772438659699,0,-0.7962859910387484,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,-0.6781745283001727
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,0.4327933656785018,-0.4736736092984604,-0.33633400214688086,-0.6781745283001727
1,0.8273772438659699,0,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.6781745283001727
0,0.8273772438659699,1,-0.10463740114712775,1.340131927606843,-0.4736736092984604,-0.21191774308354583,-1.942303199253005
0,0.8273772438659699,0,-0.8731358343600396,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,0.5859541426526597
0,0.8273772438659699,1,-1.7184841108942428,3.1548090514635256,0.7676298785983874,0.15067374417860047,0.5859541426526597
0,0.8273772438659699,1,-0.6425863043961662,-0.47454519624983954,-0.4736736092984604,-0.49137109348357155,0.5859541426526597
1,-1.5661069258891576,0,1.5092093085999871,0.4327933656785018,-0.4736736092984604,0.8964967865378598,-1.942303199253005
1,-0.3693648410115938,0,-0.027787557825836542,0.4327933656785018,-0.4736736092984604,-0.12491978668775713,0.5859541426526597
0,-1.5661069258891576,1,2.738806801740646,-0.47454519624983954,0.7676298785983874,0.5995101505357573,-1.942303199253005
1,-1.5661069258891576,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,0.06635974158478328,0.5859541426526597
1,-0.3693648410115938,0,-0.6425863043961662,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.5859541426526597
0,0.8273772438659699,1,-0.06621247948648215,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-1.942303199253005
1,-0.3693648410115938,0,-1.8721837975368252,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0.5859541426526597
0,0.8273772438659699,1,-1.411084737609078,4.0621476133918675,2.0089333664952354,0.29589517551183175,0.5859541426526597
0,0.8273772438659699,1,-0.565736461074875,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-1.942303199253005
1,-1.5661069258891576,0,0.6638610320657842,-0.47454519624983954,-0.4736736092984604,0.962353321387736,0.5859541426526597
0,-1.5661069258891576,1,1.2018099353148226,0.4327933656785018,-0.4736736092984604,1.0323213593611125,0.5859541426526597
0,0.8273772438659699,1,-1.9490336408581164,2.2474704895351842,2.0089333664952354,-0.08666388103324903,0.5859541426526597
0,-1.5661069258891576,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.09027201697708473,-1.942303199253005
1,0.8273772438659699,1,-0.10463740114712775,0.4327933656785018,0.7676298785983874,-0.34145223962971033,-1.942303199253005
1,-0.3693648410115938,0,-0.027787557825836542,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.5859541426526597
0,0.8273772438659699,1,-0.7962859910387484,-0.47454519624983954,-0.4736736092984604,-0.48415683506461876,0.5859541426526597
1,0.8273772438659699,0,-0.9499856776813307,3.1548090514635256,2.0089333664952354,-0.48885425758524864,0.5859541426526597
0,0.8273772438659699,1,-0.25833708778971015,1.340131927606843,-0.4736736092984604,-0.47400492578514347,0.5859541426526597
0,-0.3693648410115938,1,0.20276197213803687,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.5859541426526597
0,0.8273772438659699,0,-1.026835521002622,4.0621476133918675,2.0089333664952354,0.29589517551183175,0.5859541426526597
0,-0.3693648410115938,1,-0.6425863043961662,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,0.5859541426526597
0,0.8273772438659699,1,-0.25833708778971015,0.4327933656785018,-0.4736736092984604,-0.3573908580066096,-1.942303199253005
1,0.8273772438659699,1,0.20276197213803687,-0.47454519624983954,-0.4736736092984604,0.48910360681684695,0.5859541426526597
0,0.8273772438659699,1,-0.3351869311110013,-0.47454519624983954,-0.4736736092984604,-0.49439129656155906,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
1,-0.3693648410115938,1,-2.19264764418661,-0.47454519624983954,2.0089333664952354,-0.06451572512800753,0.5859541426526597
1,0.8273772438659699,0,0.04906228549545457,-0.47454519624983954,-0.4736736092984604,-0.39724143088629504,0.5859541426526597
0,0.8273772438659699,1,-0.565736461074875,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,0.5859541426526597
1,0.8273772438659699,1,-0.027787557825836542,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0.5859541426526597
1,0.8273772438659699,0,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.49162277707340374,-0.6781745283001727
0,-1.5661069258891576,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,0.29992211294914844,0.5859541426526597
1,-0.3693648410115938,0,-0.9499856776813307,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.5859541426526597
1,0.8273772438659699,0,0.2796118154593281,2.2474704895351842,-0.4736736092984604,-0.32928686163157667,0.5859541426526597
0,0.8273772438659699,1,-1.026835521002622,0.4327933656785018,3.250236854392083,0.043708218499877174,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
1,-1.5661069258891576,0,-0.48888661775358366,2.2474704895351842,2.0089333664952354,4.647001076532463,0.5859541426526597
0,0.8273772438659699,1,-0.4120367744322925,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,1,-0.027787557825836542,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,1,-0.7194361477174573,-0.47454519624983954,-0.4736736092984604,-0.4902797934380588,0.5859541426526597
0,-1.5661069258891576,1,1.2786597786361138,0.4327933656785018,-0.4736736092984604,0.5833178351003071,0.5859541426526597
0,0.8273772438659699,1,-0.25833708778971015,0.4327933656785018,2.0089333664952354,-0.23415046467497103,0.5859541426526597
0,0.8273772438659699,1,2.277707741812899,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,-1.5661069258891576,1,3.1999058616683933,-0.47454519624983954,-0.4736736092984604,0.04932982316237127,-1.942303199253005
1,-1.5661069258891576,1,-0.48888661775358366,-0.47454519624983954,0.7676298785983874,0.6272778976347743,-1.942303199253005
1,-0.3693648410115938,0,0.3564616587806193,-0.47454519624983954,0.7676298785983874,-0.18532384824750672,0.5859541426526597
0,-0.3693648410115938,1,0.3564616587806193,0.4327933656785018,-0.4736736092984604,-0.12491978668775713,0.5859541426526597
0,0.8273772438659699,0,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,0.5859541426526597
0,-1.5661069258891576,1,-0.6425863043961662,-0.47454519624983954,0.7676298785983874,0.907737982394129,0.5859541426526597
0,0.8273772438659699,1,0.2796118154593281,-0.47454519624983954,-0.4736736092984604,-0.4741720436887922,0.5859541426526597
0,0.8273772438659699,1,0.587011188744493,1.340131927606843,-0.4736736092984604,-0.48885425758524864,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,0.5859541426526597
1,0.8273772438659699,0,-0.6425863043961662,-0.47454519624983954,-0.4736736092984604,-0.49439129656155906,0.5859541426526597
1,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.49187446066323615,0.5859541426526597
0,0.8273772438659699,1,0.6638610320657842,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,0.5859541426526597
1,0.8273772438659699,0,-0.10463740114712775,0.4327933656785018,-0.4736736092984604,-0.16216895798293612,-0.6781745283001727
0,-1.5661069258891576,1,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.3985820801634061,0.5859541426526597
0,0.8273772438659699,0,-1.1421102859845589,0.4327933656785018,-0.4736736092984604,-0.3573908580066096,-1.942303199253005
0,0.8273772438659699,1,-0.565736461074875,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,0,-0.7194361477174573,0.4327933656785018,-0.4736736092984604,-0.45059835193074055,0.5859541426526597
0,0.8273772438659699,0,-0.9499856776813307,-0.47454519624983954,-0.4736736092984604,-0.3573083057891446,-1.942303199253005
0,0.8273772438659699,1,-0.6425863043961662,-0.47454519624983954,-0.4736736092984604,-0.48885425758524864,0.5859541426526597
0,0.8273772438659699,1,3.161480940007748,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.6781745283001727
0,-0.3693648410115938,1,-0.027787557825836542,0.4327933656785018,-0.4736736092984604,-0.22559322262067313,0.5859541426526597
0,-1.5661069258891576,1,-0.4120367744322925,-0.47454519624983954,0.7676298785983874,4.335332226633905,-1.942303199253005
0,0.8273772438659699,0,-2.102733327500699,3.1548090514635256,2.0089333664952354,-0.01870931177853073,0.5859541426526597
0,-0.3693648410115938,1,-0.6425863043961662,1.340131927606843,-0.4736736092984604,0.8314778546749452,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,-0.3693648410115938,1,0.24118689379868247,0.4327933656785018,-0.4736736092984604,-0.04295550208861423,-1.942303199253005
1,-0.3693648410115938,0,0.24118689379868247,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,-1.5661069258891576,1,1.893458525206443,-0.47454519624983954,0.7676298785983874,0.907737982394129,0.5859541426526597
1,0.8273772438659699,1,-1.3342348942877869,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,-1.942303199253005
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.6781745283001727
1,0.8273772438659699,1,-0.4120367744322925,-0.47454519624983954,-0.4736736092984604,-0.5046257580584992,0.5859541426526597
1,0.8273772438659699,0,-0.10463740114712775,0.4327933656785018,0.7676298785983874,-0.19824427701513722,-1.942303199253005
0,0.8273772438659699,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,0.5859541426526597
0,0.8273772438659699,1,0.2796118154593281,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,-1.942303199253005
0,0.8273772438659699,1,-0.7194361477174573,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0.5859541426526597
0,0.8273772438659699,0,1.3555096219574048,0.4327933656785018,-0.4736736092984604,-0.35646868933346404,0.5859541426526597
1,-0.3693648410115938,0,-0.027787557825836542,0.4327933656785018,-0.4736736092984604,-0.12491978668775713,0.5859541426526597
0,-0.3693648410115938,1,-0.3351869311110013,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,-0.3693648410115938,1,-0.48888661775358366,-0.47454519624983954,-0.4736736092984604,-0.34547917706702697,-1.942303199253005
1,-1.5661069258891576,0,-0.7962859910387484,-0.47454519624983954,2.0089333664952354,-0.11921562980779812,0.5859541426526597
0,-1.5661069258891576,1,0.587011188744493,0.4327933656785018,-0.4736736092984604,0.42073023606864773,0.5859541426526597
0,0.8273772438659699,1,-1.026835521002622,-0.47454519624983954,-0.4736736092984604,-0.46284628214633916,0.5859541426526597
0,-1.5661069258891576,1,-0.4120367744322925,-0.47454519624983954,-0.4736736092984604,0.9462455716384696,-1.942303199253005
0,0.8273772438659699,0,-0.10463740114712775,-0.47454519624983954,2.0089333664952354,-0.34145223962971033,-1.942303199253005
1,0.8273772438659699,0,-0.565736461074875,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.5859541426526597
1,0.8273772438659699,0,-0.4120367744322925,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0.5859541426526597
0,0.8273772438659699,1,-0.7962859910387484,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,-0.6781745283001727
0,-0.3693648410115938,1,-0.8731358343600396,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,0.5859541426526597
0,-0.3693648410115938,1,-0.7962859910387484,0.4327933656785018,0.7676298785983874,0.09152810056801228,0.5859541426526597
1,0.8273772438659699,1,-0.181487244468419,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0.5859541426526597
0,0.8273772438659699,0,-1.5647844242516604,1.340131927606843,2.0089333664952354,0.043708218499877174,0.5859541426526597
0,-0.3693648410115938,1,0.5485862670838474,-0.47454519624983954,2.0089333664952354,-0.12491978668775713,0.5859541426526597
0,-0.3693648410115938,1,0.9712604053509487,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,-0.3693648410115938,1,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.39623469652696586,0.5859541426526597
1,-1.5661069258891576,0,-0.565736461074875,0.4327933656785018,-0.4736736092984604,0.6925485130875209,0.5859541426526597
0,0.8273772438659699,1,2.00873329018838,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,1,0.8559856403690121,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.5011867534870308,0.5859541426526597
0,-1.5661069258891576,1,1.6629089952425695,-0.47454519624983954,0.7676298785983874,0.5874293382238074,-1.942303199253005
1,0.8273772438659699,0,-1.026835521002622,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,-0.6781745283001727
0,0.8273772438659699,1,0.04906228549545457,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,6.784163299176891,2.0089333664952354,0.7519458402879414,0.5859541426526597
0,0.8273772438659699,1,1.1249600919935314,-0.47454519624983954,0.7676298785983874,-0.32425318983493084,0.5859541426526597
1,-0.3693648410115938,0,0.8175607187083666,-0.47454519624983954,-0.4736736092984604,-0.33130033035023504,0.5859541426526597
0,0.8273772438659699,1,-0.25833708778971015,-0.47454519624983954,-0.4736736092984604,-0.49187446066323615,0.5859541426526597
0,0.8273772438659699,1,-0.9499856776813307,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0.5859541426526597
0,0.8273772438659699,1,-2.17958317082199,3.1548090514635256,0.7676298785983874,0.15067374417860047,0.5859541426526597
1,0.8273772438659699,1,-1.5647844242516604,-0.47454519624983954,2.0089333664952354,-0.23515719903430024,0.5859541426526597
1,-1.5661069258891576,0,-0.10463740114712775,-0.47454519624983954,0.7676298785983874,0.45898614172315577,0.5859541426526597
0,0.8273772438659699,0,1.2018099353148226,0.4327933656785018,4.491540342288931,-0.08666388103324903,0.5859541426526597
0,-1.5661069258891576,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.12642988822675083,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,0.48910360681684695,0.5859541426526597
0,-1.5661069258891576,1,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,0.026090367211616873,0.5859541426526597
0,0.8273772438659699,1,-1.9490336408581164,3.1548090514635256,0.7676298785983874,-0.06199888922968463,-0.6781745283001727
1,0.8273772438659699,0,-2.17958317082199,0.4327933656785018,0.7676298785983874,-0.42425614068453377,0.5859541426526597
0,0.8273772438659699,1,-0.6425863043961662,-0.47454519624983954,-0.4736736092984604,-0.48885425758524864,0.5859541426526597
0,-1.5661069258891576,1,2.047158211849025,-0.47454519624983954,-0.4736736092984604,-0.030371322596999727,-1.942303199253005
0,0.8273772438659699,1,-0.8731358343600396,0.4327933656785018,0.7676298785983874,-0.4902797934380588,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,2.2474704895351842,0.7676298785983874,-0.13565761536436194,0.5859541426526597
0,-1.5661069258891576,0,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.07030444769415023,-1.942303199253005
0,-0.3693648410115938,1,0.04906228549545457,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,0.8273772438659699,1,0.5101613454232018,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0.5859541426526597
0,0.8273772438659699,0,-0.10463740114712775,6.784163299176891,2.0089333664952354,0.7519458402879414,0.5859541426526597
0,-0.3693648410115938,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.34539461138084326,-1.942303199253005
0,0.8273772438659699,1,-1.5647844242516604,3.1548090514635256,2.0089333664952354,-0.016444159470040128,0.5859541426526597
1,-0.3693648410115938,1,-2.17958317082199,1.340131927606843,0.7676298785983874,0.13683114673782448,0.5859541426526597
1,0.8273772438659699,0,-1.9490336408581164,-0.47454519624983954,2.0089333664952354,-0.20495516825442542,0.5859541426526597
0,-1.5661069258891576,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,0.35831270579023977,0.5859541426526597
1,0.8273772438659699,0,-0.10463740114712775,0.4327933656785018,-0.4736736092984604,-0.33633400214688086,-0.6781745283001727
1,-1.5661069258891576,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.11384570873513633,0.5859541426526597
0,0.8273772438659699,1,0.8175607187083666,0.4327933656785018,0.7676298785983874,-0.33633400214688086,-0.6781745283001727
0,0.8273772438659699,1,0.5101613454232018,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,0.5859541426526597
1,-0.3693648410115938,0,0.20276197213803687,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,-0.3693648410115938,1,-0.7962859910387484,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
1,0.8273772438659699,0,-0.7962859910387484,0.4327933656785018,-0.4736736092984604,-0.4902797934380588,0.5859541426526597
1,-0.3693648410115938,1,-2.025883484179408,0.4327933656785018,0.7676298785983874,-0.12491978668775713,0.5859541426526597
1,-1.5661069258891576,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.09027201697708473,-1.942303199253005
1,-1.5661069258891576,0,2.200857898491608,-0.47454519624983954,-0.4736736092984604,2.301728820789,-1.942303199253005
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.6781745283001727
0,0.8273772438659699,1,0.9712604053509487,-0.47454519624983954,0.7676298785983874,-0.47920571548543794,0.5859541426526597
1,0.8273772438659699,0,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.6781745283001727
0,-0.3693648410115938,0,-0.4120367744322925,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,6.784163299176891,2.0089333664952354,0.7519458402879414,0.5859541426526597
0,0.8273772438659699,1,0.3564616587806193,-0.47454519624983954,-0.4736736092984604,-0.5176307525123133,0.5859541426526597
0,0.8273772438659699,1,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-1.942303199253005
1,0.8273772438659699,1,-0.8731358343600396,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,0,-2.102733327500699,-0.47454519624983954,0.7676298785983874,-0.43776248884929375,0.5859541426526597
0,0.8273772438659699,1,0.20276197213803687,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0.5859541426526597
1,0.8273772438659699,1,-0.25833708778971015,-0.47454519624983954,-0.4736736092984604,-0.27014121802098856,-1.942303199253005
1,0.8273772438659699,0,-1.026835521002622,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.6781745283001727
1,-1.5661069258891576,1,0.8175607187083666,-0.47454519624983954,-0.4736736092984604,-0.024246350754841127,-1.942303199253005
0,0.8273772438659699,1,-0.4120367744322925,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0.5859541426526597
1,-0.3693648410115938,0,0.43331150210191055,-0.47454519624983954,-0.4736736092984604,-0.22559322262067313,0.5859541426526597
0,0.8273772438659699,1,-0.565736461074875,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.5859541426526597
0,-0.3693648410115938,1,0.04906228549545457,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,0.4327933656785018,-0.4736736092984604,-0.49237782784290063,-0.6781745283001727
1,-1.5661069258891576,0,0.12591212881674577,0.4327933656785018,-0.4736736092984604,1.6323350375212924,-1.942303199253005
1,0.8273772438659699,0,-0.181487244468419,-0.47454519624983954,-0.4736736092984604,-0.48885425758524864,0.5859541426526597
0,-0.3693648410115938,1,0.9712604053509487,0.4327933656785018,-0.4736736092984604,-0.10478509950117393,0.5859541426526597
1,-1.5661069258891576,0,0.20276197213803687,-0.47454519624983954,-0.4736736092984604,0.8876878608937296,-1.942303199253005
0,-0.3693648410115938,1,0.04906228549545457,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.5859541426526597
1,0.8273772438659699,1,-1.026835521002622,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,-0.3693648410115938,1,-0.181487244468419,-0.47454519624983954,-0.4736736092984604,-0.38667072011333886,0.5859541426526597
0,0.8273772438659699,1,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.48633742168692573,0.5859541426526597
0,0.8273772438659699,1,-0.10463740114712775,-0.47454519624983954,-0.4736736092984604,-0.4894421904510969,0.5859541426526597
1,-1.5661069258891576,1,0.6638610320657842,0.4327933656785018,-0.4736736092984604,1.163700193253568,0.5859541426526597
0,0.8273772438659699,1,-0.565736461074875,-0.47454519624983954,-0.4736736092984604,-0.46016232834436754,0.5859541426526597
1,-0.3693648410115938,1,-0.7962859910387484,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.5859541426526597
0,0.8273772438659699,1,-0.6810112260568117,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.5859541426526597
